chrom	exon_start	exon_end	ensembl_exon_id	hgnc_symbol	ensembl_gene_id	gene_start	gene_end
11	64577930	64577993	ENSE00001710954	MEN1	ENSG00000133895	64570982	64578766
11	64573714	64573840	ENSE00001791364	MEN1	ENSG00000133895	64570982	64578766
11	64573360	64573464	ENSE00001816969	MEN1	ENSG00000133895	64570982	64578766
11	64571847	64572288	ENSE00001838678	MEN1	ENSG00000133895	64570982	64578766
11	64577137	64578080	ENSE00001928296	MEN1	ENSG00000133895	64570982	64578766
11	64572598	64572670	ENSE00001944810	MEN1	ENSG00000133895	64570982	64578766
11	64573107	64573840	ENSE00001956457	MEN1	ENSG00000133895	64570982	64578766
11	64574552	64574570	ENSE00002466143	MEN1	ENSG00000133895	64570982	64578766
11	64570982	64572288	ENSE00003239405	MEN1	ENSG00000133895	64570982	64578766
11	64572506	64572670	ENSE00003485821	MEN1	ENSG00000133895	64570982	64578766
11	64575024	64575152	ENSE00003596467	MEN1	ENSG00000133895	64570982	64578766
11	64575024	64575152	ENSE00003613562	MEN1	ENSG00000133895	64570982	64578766
11	64573107	64573242	ENSE00003617827	MEN1	ENSG00000133895	64570982	64578766
11	64573107	64573242	ENSE00003627801	MEN1	ENSG00000133895	64570982	64578766
11	64572506	64572670	ENSE00003685663	MEN1	ENSG00000133895	64570982	64578766
7	116395409	116395569	ENSE00000717728	MET	ENSG00000105976	116312444	116438440
7	116397491	116397593	ENSE00000717730	MET	ENSG00000105976	116312444	116438440
7	116397692	116397828	ENSE00000717732	MET	ENSG00000105976	116312444	116438440
7	116398513	116398674	ENSE00000717735	MET	ENSG00000105976	116312444	116438440
7	116399391	116399544	ENSE00000717765	MET	ENSG00000105976	116312444	116438440
7	116403104	116403322	ENSE00000717791	MET	ENSG00000105976	116312444	116438440
7	116409699	116409845	ENSE00000717803	MET	ENSG00000105976	116312444	116438440
7	116411552	116411708	ENSE00000717811	MET	ENSG00000105976	116312444	116438440
7	116411903	116412043	ENSE00000717833	MET	ENSG00000105976	116312444	116438440
7	116414935	116415165	ENSE00000717861	MET	ENSG00000105976	116312444	116438440
7	116422042	116422151	ENSE00000717902	MET	ENSG00000105976	116312444	116438440
7	116423358	116423523	ENSE00000717928	MET	ENSG00000105976	116312444	116438440
7	116435709	116435845	ENSE00000717937	MET	ENSG00000105976	116312444	116438440
7	116435941	116438440	ENSE00000881894	MET	ENSG00000105976	116312444	116438440
7	116312459	116312631	ENSE00001238885	MET	ENSG00000105976	116312444	116438440
7	116339125	116340338	ENSE00001238915	MET	ENSG00000105976	116312444	116438440
7	116399445	116399544	ENSE00001530016	MET	ENSG00000105976	116312444	116438440
7	116312444	116312631	ENSE00001530017	MET	ENSG00000105976	116312444	116438440
7	116414935	116415126	ENSE00001610774	MET	ENSG00000105976	116312444	116438440
7	116398571	116398674	ENSE00001619404	MET	ENSG00000105976	116312444	116438440
7	116339125	116339653	ENSE00001633497	MET	ENSG00000105976	116312444	116438440
7	116409720	116409845	ENSE00001643722	MET	ENSG00000105976	116312444	116438440
7	116335804	116335853	ENSE00001689624	MET	ENSG00000105976	116312444	116438440
7	116409699	116409963	ENSE00001771870	MET	ENSG00000105976	116312444	116438440
7	116312446	116312631	ENSE00001865305	MET	ENSG00000105976	116312444	116438440
7	116395409	116395468	ENSE00001867868	MET	ENSG00000105976	116312444	116438440
7	116364200	116364303	ENSE00001872615	MET	ENSG00000105976	116312444	116438440
7	116435941	116436396	ENSE00001898661	MET	ENSG00000105976	116312444	116438440
7	116364826	116364901	ENSE00001945399	MET	ENSG00000105976	116312444	116438440
7	116403104	116403134	ENSE00002271003	MET	ENSG00000105976	116312444	116438440
7	116339139	116340338	ENSE00002273274	MET	ENSG00000105976	116312444	116438440
7	116435941	116436654	ENSE00002277301	MET	ENSG00000105976	116312444	116438440
7	116417229	116417298	ENSE00002314512	MET	ENSG00000105976	116312444	116438440
7	116380906	116381079	ENSE00003549605	MET	ENSG00000105976	116312444	116438440
7	116371722	116371913	ENSE00003565669	MET	ENSG00000105976	116312444	116438440
7	116417443	116417523	ENSE00003570185	MET	ENSG00000105976	116312444	116438440
7	116418830	116419011	ENSE00003572569	MET	ENSG00000105976	116312444	116438440
7	116380906	116381079	ENSE00003578956	MET	ENSG00000105976	116312444	116438440
7	116371722	116371913	ENSE00003585343	MET	ENSG00000105976	116312444	116438440
7	116417443	116417523	ENSE00003596200	MET	ENSG00000105976	116312444	116438440
7	116380004	116380138	ENSE00003622384	MET	ENSG00000105976	116312444	116438440
7	116380004	116380138	ENSE00003631140	MET	ENSG00000105976	116312444	116438440
7	116418830	116419011	ENSE00003663921	MET	ENSG00000105976	116312444	116438440
22	37881954	37882425	ENSE00001605420	MFNG	ENSG00000100060	37865101	37882439
22	37880484	37880667	ENSE00001614681	MFNG	ENSG00000100060	37865101	37882439
22	37880276	37880376	ENSE00001656359	MFNG	ENSG00000100060	37865101	37882439
22	37875450	37875536	ENSE00001677305	MFNG	ENSG00000100060	37865101	37882439
22	37865551	37866067	ENSE00001690816	MFNG	ENSG00000100060	37865101	37882439
22	37868481	37868566	ENSE00001712318	MFNG	ENSG00000100060	37865101	37882439
22	37881961	37882417	ENSE00001712989	MFNG	ENSG00000100060	37865101	37882439
22	37865101	37866067	ENSE00001736266	MFNG	ENSG00000100060	37865101	37882439
22	37865103	37866067	ENSE00001744433	MFNG	ENSG00000100060	37865101	37882439
22	37876317	37876366	ENSE00001747362	MFNG	ENSG00000100060	37865101	37882439
22	37870550	37870602	ENSE00001776020	MFNG	ENSG00000100060	37865101	37882439
22	37877273	37877409	ENSE00001785016	MFNG	ENSG00000100060	37865101	37882439
22	37870601	37870715	ENSE00001788705	MFNG	ENSG00000100060	37865101	37882439
22	37881961	37882431	ENSE00001814753	MFNG	ENSG00000100060	37865101	37882439
22	37876759	37877105	ENSE00001830167	MFNG	ENSG00000100060	37865101	37882439
22	37865980	37866067	ENSE00001844078	MFNG	ENSG00000100060	37865101	37882439
22	37868481	37868762	ENSE00001891364	MFNG	ENSG00000100060	37865101	37882439
22	37865106	37865350	ENSE00001919321	MFNG	ENSG00000100060	37865101	37882439
22	37876249	37876337	ENSE00001928917	MFNG	ENSG00000100060	37865101	37882439
22	37881961	37882439	ENSE00002239277	MFNG	ENSG00000100060	37865101	37882439
22	37876759	37876807	ENSE00003459998	MFNG	ENSG00000100060	37865101	37882439
22	37876235	37876337	ENSE00003470408	MFNG	ENSG00000100060	37865101	37882439
22	37876759	37876807	ENSE00003486626	MFNG	ENSG00000100060	37865101	37882439
22	37875383	37875536	ENSE00003491943	MFNG	ENSG00000100060	37865101	37882439
22	37876759	37876807	ENSE00003503647	MFNG	ENSG00000100060	37865101	37882439
22	37870550	37870715	ENSE00003523054	MFNG	ENSG00000100060	37865101	37882439
22	37872934	37873019	ENSE00003566024	MFNG	ENSG00000100060	37865101	37882439
22	37876235	37876337	ENSE00003574537	MFNG	ENSG00000100060	37865101	37882439
22	37872934	37873019	ENSE00003596219	MFNG	ENSG00000100060	37865101	37882439
22	37876235	37876337	ENSE00003630163	MFNG	ENSG00000100060	37865101	37882439
22	37875383	37875536	ENSE00003630412	MFNG	ENSG00000100060	37865101	37882439
22	37875383	37875536	ENSE00003632424	MFNG	ENSG00000100060	37865101	37882439
22	37876235	37876337	ENSE00003638302	MFNG	ENSG00000100060	37865101	37882439
22	37870550	37870715	ENSE00003659579	MFNG	ENSG00000100060	37865101	37882439
15	42019378	42019604	ENSE00000586715	MGA	ENSG00000174197	41913422	42062141
15	41991262	41991357	ENSE00000676928	MGA	ENSG00000174197	41913422	42062141
15	41991061	41991139	ENSE00000884069	MGA	ENSG00000174197	41913422	42062141
15	41999926	42000057	ENSE00000884071	MGA	ENSG00000174197	41913422	42062141
15	42000302	42000406	ENSE00000884072	MGA	ENSG00000174197	41913422	42062141
15	42002889	42003547	ENSE00000884073	MGA	ENSG00000174197	41913422	42062141
15	42005349	42005694	ENSE00000884075	MGA	ENSG00000174197	41913422	42062141
15	42057084	42057260	ENSE00001226338	MGA	ENSG00000174197	41913422	42062141
15	42058202	42062141	ENSE00001226373	MGA	ENSG00000174197	41913422	42062141
15	42054327	42054560	ENSE00001379445	MGA	ENSG00000174197	41913422	42062141
15	41952610	41952723	ENSE00001422542	MGA	ENSG00000174197	41913422	42062141
15	42052521	42052727	ENSE00001507293	MGA	ENSG00000174197	41913422	42062141
15	42049986	42050037	ENSE00001507294	MGA	ENSG00000174197	41913422	42062141
15	42046635	42046765	ENSE00001507295	MGA	ENSG00000174197	41913422	42062141
15	42041309	42042813	ENSE00001507296	MGA	ENSG00000174197	41913422	42062141
15	42041028	42041125	ENSE00001507297	MGA	ENSG00000174197	41913422	42062141
15	42040835	42040910	ENSE00001507298	MGA	ENSG00000174197	41913422	42062141
15	42034744	42035370	ENSE00001507299	MGA	ENSG00000174197	41913422	42062141
15	42032251	42032401	ENSE00001507300	MGA	ENSG00000174197	41913422	42062141
15	42028379	42028896	ENSE00001507301	MGA	ENSG00000174197	41913422	42062141
15	42026720	42026792	ENSE00001507302	MGA	ENSG00000174197	41913422	42062141
15	42021362	42021547	ENSE00001507303	MGA	ENSG00000174197	41913422	42062141
15	41988273	41989221	ENSE00001654253	MGA	ENSG00000174197	41913422	42062141
15	42040835	42041125	ENSE00001667590	MGA	ENSG00000174197	41913422	42062141
15	41961026	41962156	ENSE00001762919	MGA	ENSG00000174197	41913422	42062141
15	42058202	42062137	ENSE00002278643	MGA	ENSG00000174197	41913422	42062141
15	41976592	41976888	ENSE00002583925	MGA	ENSG00000174197	41913422	42062141
15	42052326	42052727	ENSE00002584005	MGA	ENSG00000174197	41913422	42062141
15	41988273	41988781	ENSE00002585011	MGA	ENSG00000174197	41913422	42062141
15	41961093	41962156	ENSE00002585681	MGA	ENSG00000174197	41913422	42062141
15	41913422	41913496	ENSE00002588026	MGA	ENSG00000174197	41913422	42062141
15	42054327	42054536	ENSE00002589561	MGA	ENSG00000174197	41913422	42062141
15	42058202	42062139	ENSE00002591036	MGA	ENSG00000174197	41913422	42062141
15	42028379	42028566	ENSE00002592518	MGA	ENSG00000174197	41913422	42062141
15	42032104	42032401	ENSE00002595159	MGA	ENSG00000174197	41913422	42062141
15	42041309	42044516	ENSE00002596830	MGA	ENSG00000174197	41913422	42062141
15	41961922	41962156	ENSE00002599785	MGA	ENSG00000174197	41913422	42062141
15	42005349	42005522	ENSE00002606299	MGA	ENSG00000174197	41913422	42062141
15	41913734	41913787	ENSE00002609205	MGA	ENSG00000174197	41913422	42062141
15	42005349	42005680	ENSE00002613493	MGA	ENSG00000174197	41913422	42062141
15	42054327	42054395	ENSE00002625579	MGA	ENSG00000174197	41913422	42062141
15	42040929	42041125	ENSE00002625660	MGA	ENSG00000174197	41913422	42062141
15	42026752	42026792	ENSE00002627636	MGA	ENSG00000174197	41913422	42062141
15	42058202	42062135	ENSE00002627715	MGA	ENSG00000174197	41913422	42062141
15	42053937	42054048	ENSE00003550063	MGA	ENSG00000174197	41913422	42062141
15	42053937	42054048	ENSE00003638606	MGA	ENSG00000174197	41913422	42062141
10	131557466	131557605	ENSE00001144049	MGMT	ENSG00000170430	131265448	131566271
10	131565052	131566271	ENSE00001827565	MGMT	ENSG00000170430	131265448	131566271
10	131515876	131516131	ENSE00001837804	MGMT	ENSG00000170430	131265448	131566271
10	131265526	131265560	ENSE00001856818	MGMT	ENSG00000170430	131265448	131566271
10	131362043	131362426	ENSE00001858809	MGMT	ENSG00000170430	131265448	131566271
10	131499891	131500176	ENSE00001868844	MGMT	ENSG00000170430	131265448	131566271
10	131265493	131265560	ENSE00001879034	MGMT	ENSG00000170430	131265448	131566271
10	131513784	131513868	ENSE00001898844	MGMT	ENSG00000170430	131265448	131566271
10	131334505	131335428	ENSE00001917001	MGMT	ENSG00000170430	131265448	131566271
10	131265448	131265560	ENSE00002090439	MGMT	ENSG00000170430	131265448	131566271
10	131334505	131334641	ENSE00003542508	MGMT	ENSG00000170430	131265448	131566271
10	131334505	131334641	ENSE00003549165	MGMT	ENSG00000170430	131265448	131566271
10	131506159	131506307	ENSE00003593680	MGMT	ENSG00000170430	131265448	131566271
10	131506159	131506307	ENSE00003612185	MGMT	ENSG00000170430	131265448	131566271
14	38016110	38021566	ENSE00001295699	MIPOL1	ENSG00000151338	37667118	38021566
14	37716308	37716445	ENSE00001524534	MIPOL1	ENSG00000151338	37667118	38021566
14	37696931	37697043	ENSE00001524537	MIPOL1	ENSG00000151338	37667118	38021566
14	37667155	37667309	ENSE00001524538	MIPOL1	ENSG00000151338	37667118	38021566
14	37734412	37734486	ENSE00002204782	MIPOL1	ENSG00000151338	37667118	38021566
14	37736156	37736374	ENSE00002205597	MIPOL1	ENSG00000151338	37667118	38021566
14	37745535	37748077	ENSE00002217515	MIPOL1	ENSG00000151338	37667118	38021566
14	37667215	37667309	ENSE00002217808	MIPOL1	ENSG00000151338	37667118	38021566
14	37992678	37992774	ENSE00002222073	MIPOL1	ENSG00000151338	37667118	38021566
14	38016110	38016337	ENSE00002241874	MIPOL1	ENSG00000151338	37667118	38021566
14	38014870	38015258	ENSE00002252668	MIPOL1	ENSG00000151338	37667118	38021566
14	37667293	37667309	ENSE00002263868	MIPOL1	ENSG00000151338	37667118	38021566
14	38016110	38016859	ENSE00002282408	MIPOL1	ENSG00000151338	37667118	38021566
14	37688757	37688896	ENSE00002292320	MIPOL1	ENSG00000151338	37667118	38021566
14	37688758	37688896	ENSE00002305646	MIPOL1	ENSG00000151338	37667118	38021566
14	38016110	38016868	ENSE00002314924	MIPOL1	ENSG00000151338	37667118	38021566
14	38016110	38016692	ENSE00002315482	MIPOL1	ENSG00000151338	37667118	38021566
14	37892730	37893015	ENSE00002437493	MIPOL1	ENSG00000151338	37667118	38021566
14	37838722	37839144	ENSE00002444214	MIPOL1	ENSG00000151338	37667118	38021566
14	37681435	37681561	ENSE00002448505	MIPOL1	ENSG00000151338	37667118	38021566
14	37717004	37717112	ENSE00002451114	MIPOL1	ENSG00000151338	37667118	38021566
14	37866181	37866219	ENSE00002451655	MIPOL1	ENSG00000151338	37667118	38021566
14	38014870	38015264	ENSE00002453126	MIPOL1	ENSG00000151338	37667118	38021566
14	37667292	37667483	ENSE00002457107	MIPOL1	ENSG00000151338	37667118	38021566
14	37970722	37976995	ENSE00002469751	MIPOL1	ENSG00000151338	37667118	38021566
14	37667242	37667309	ENSE00002470923	MIPOL1	ENSG00000151338	37667118	38021566
14	37709629	37709774	ENSE00002491983	MIPOL1	ENSG00000151338	37667118	38021566
14	37854699	37854984	ENSE00002507741	MIPOL1	ENSG00000151338	37667118	38021566
14	37754578	37754652	ENSE00002513778	MIPOL1	ENSG00000151338	37667118	38021566
14	37737863	37737996	ENSE00002516558	MIPOL1	ENSG00000151338	37667118	38021566
14	37736272	37736374	ENSE00002527129	MIPOL1	ENSG00000151338	37667118	38021566
14	37777663	37777724	ENSE00002529688	MIPOL1	ENSG00000151338	37667118	38021566
14	37667233	37667309	ENSE00002532769	MIPOL1	ENSG00000151338	37667118	38021566
14	37737863	37737923	ENSE00002534261	MIPOL1	ENSG00000151338	37667118	38021566
14	37667118	37667309	ENSE00002535592	MIPOL1	ENSG00000151338	37667118	38021566
14	37777261	37777294	ENSE00003476788	MIPOL1	ENSG00000151338	37667118	38021566
14	37736143	37736374	ENSE00003488209	MIPOL1	ENSG00000151338	37667118	38021566
14	37777554	37777724	ENSE00003488531	MIPOL1	ENSG00000151338	37667118	38021566
14	37892060	37892154	ENSE00003498942	MIPOL1	ENSG00000151338	37667118	38021566
14	37739625	37739730	ENSE00003517339	MIPOL1	ENSG00000151338	37667118	38021566
14	37737863	37737998	ENSE00003522523	MIPOL1	ENSG00000151338	37667118	38021566
14	37754523	37754652	ENSE00003530918	MIPOL1	ENSG00000151338	37667118	38021566
14	37754523	37754652	ENSE00003539097	MIPOL1	ENSG00000151338	37667118	38021566
14	37737863	37737998	ENSE00003545411	MIPOL1	ENSG00000151338	37667118	38021566
14	37777261	37777294	ENSE00003557731	MIPOL1	ENSG00000151338	37667118	38021566
14	37736143	37736374	ENSE00003558192	MIPOL1	ENSG00000151338	37667118	38021566
14	37777554	37777724	ENSE00003593898	MIPOL1	ENSG00000151338	37667118	38021566
14	37838722	37838829	ENSE00003617061	MIPOL1	ENSG00000151338	37667118	38021566
14	37892060	37892154	ENSE00003626399	MIPOL1	ENSG00000151338	37667118	38021566
14	37736143	37736374	ENSE00003633781	MIPOL1	ENSG00000151338	37667118	38021566
14	37739625	37739730	ENSE00003639893	MIPOL1	ENSG00000151338	37667118	38021566
14	37754523	37754652	ENSE00003642468	MIPOL1	ENSG00000151338	37667118	38021566
14	37717034	37717112	ENSE00003655554	MIPOL1	ENSG00000151338	37667118	38021566
14	37838722	37838829	ENSE00003659980	MIPOL1	ENSG00000151338	37667118	38021566
14	37892060	37892154	ENSE00003674114	MIPOL1	ENSG00000151338	37667118	38021566
14	37717034	37717112	ENSE00003679602	MIPOL1	ENSG00000151338	37667118	38021566
14	37969113	37969343	ENSE00003680390	MIPOL1	ENSG00000151338	37667118	38021566
14	37969113	37969343	ENSE00003691119	MIPOL1	ENSG00000151338	37667118	38021566
3	69788633	69788852	ENSE00001272713	MITF	ENSG00000187098	69788586	70017488
3	69812962	69813093	ENSE00001272813	MITF	ENSG00000187098	69788586	70017488
3	70013998	70017484	ENSE00001331535	MITF	ENSG00000187098	69788586	70017488
3	69915430	69915497	ENSE00001379487	MITF	ENSG00000187098	69788586	70017488
3	70013998	70017488	ENSE00001514168	MITF	ENSG00000187098	69788586	70017488
3	69987503	69988216	ENSE00001518169	MITF	ENSG00000187098	69788586	70017488
3	69985780	69985906	ENSE00001518170	MITF	ENSG00000187098	69788586	70017488
3	70013998	70015180	ENSE00001518173	MITF	ENSG00000187098	69788586	70017488
3	69985754	69985906	ENSE00001518177	MITF	ENSG00000187098	69788586	70017488
3	70000981	70001037	ENSE00001518187	MITF	ENSG00000187098	69788586	70017488
3	69985779	69985906	ENSE00001615662	MITF	ENSG00000187098	69788586	70017488
3	70008424	70008524	ENSE00001657652	MITF	ENSG00000187098	69788586	70017488
3	69998202	69998234	ENSE00001669368	MITF	ENSG00000187098	69788586	70017488
3	69807855	69807907	ENSE00001670293	MITF	ENSG00000187098	69788586	70017488
3	69827969	69828193	ENSE00001702104	MITF	ENSG00000187098	69788586	70017488
3	69986973	69987032	ENSE00001756960	MITF	ENSG00000187098	69788586	70017488
3	69915363	69915497	ENSE00001759249	MITF	ENSG00000187098	69788586	70017488
3	69811875	69811940	ENSE00001781540	MITF	ENSG00000187098	69788586	70017488
3	69928256	69928534	ENSE00001797683	MITF	ENSG00000187098	69788586	70017488
3	69887745	69887783	ENSE00001851419	MITF	ENSG00000187098	69788586	70017488
3	69801191	69801536	ENSE00001855942	MITF	ENSG00000187098	69788586	70017488
3	69928285	69928498	ENSE00001866551	MITF	ENSG00000187098	69788586	70017488
3	69788625	69788852	ENSE00001881282	MITF	ENSG00000187098	69788586	70017488
3	70013998	70014721	ENSE00001881804	MITF	ENSG00000187098	69788586	70017488
3	70013998	70014819	ENSE00001900455	MITF	ENSG00000187098	69788586	70017488
3	70013998	70014798	ENSE00001913485	MITF	ENSG00000187098	69788586	70017488
3	69812707	69812843	ENSE00001917921	MITF	ENSG00000187098	69788586	70017488
3	69985980	69986323	ENSE00001924471	MITF	ENSG00000187098	69788586	70017488
3	69988249	69988297	ENSE00001931836	MITF	ENSG00000187098	69788586	70017488
3	69985738	69985906	ENSE00001938513	MITF	ENSG00000187098	69788586	70017488
3	69788586	69788852	ENSE00001940141	MITF	ENSG00000187098	69788586	70017488
3	70013998	70014975	ENSE00001946265	MITF	ENSG00000187098	69788586	70017488
3	70013998	70017487	ENSE00001949923	MITF	ENSG00000187098	69788586	70017488
3	69788622	69788852	ENSE00001954651	MITF	ENSG00000187098	69788586	70017488
3	70013998	70014399	ENSE00002176242	MITF	ENSG00000187098	69788586	70017488
3	69985874	69985906	ENSE00002193809	MITF	ENSG00000187098	69788586	70017488
3	69986973	69986986	ENSE00002347189	MITF	ENSG00000187098	69788586	70017488
3	70008424	70008571	ENSE00003461232	MITF	ENSG00000187098	69788586	70017488
3	69928285	69928534	ENSE00003471784	MITF	ENSG00000187098	69788586	70017488
3	69986973	69987200	ENSE00003487650	MITF	ENSG00000187098	69788586	70017488
3	69998202	69998319	ENSE00003489451	MITF	ENSG00000187098	69788586	70017488
3	70005606	70005681	ENSE00003494149	MITF	ENSG00000187098	69788586	70017488
3	69998202	69998319	ENSE00003519146	MITF	ENSG00000187098	69788586	70017488
3	69988249	69988332	ENSE00003520446	MITF	ENSG00000187098	69788586	70017488
3	70008424	70008571	ENSE00003546862	MITF	ENSG00000187098	69788586	70017488
3	69990387	69990482	ENSE00003569466	MITF	ENSG00000187098	69788586	70017488
3	69986973	69987200	ENSE00003582013	MITF	ENSG00000187098	69788586	70017488
3	69988249	69988332	ENSE00003600580	MITF	ENSG00000187098	69788586	70017488
3	69928285	69928534	ENSE00003610733	MITF	ENSG00000187098	69788586	70017488
3	70000963	70001037	ENSE00003615407	MITF	ENSG00000187098	69788586	70017488
3	70005606	70005681	ENSE00003641355	MITF	ENSG00000187098	69788586	70017488
3	69990387	69990482	ENSE00003670496	MITF	ENSG00000187098	69788586	70017488
3	70000963	70001037	ENSE00003675253	MITF	ENSG00000187098	69788586	70017488
3	69990387	69990482	ENSE00003680175	MITF	ENSG00000187098	69788586	70017488
3	69928285	69928534	ENSE00003689916	MITF	ENSG00000187098	69788586	70017488
22	40813345	40813497	ENSE00000654903	MKL1	ENSG00000196588	40806285	41032706
22	40814378	40815388	ENSE00000654904	MKL1	ENSG00000196588	40806285	41032706
22	40816409	40816580	ENSE00000654905	MKL1	ENSG00000196588	40806285	41032706
22	40816851	40817104	ENSE00000654907	MKL1	ENSG00000196588	40806285	41032706
22	40819540	40819689	ENSE00000654908	MKL1	ENSG00000196588	40806285	41032706
22	40820210	40820385	ENSE00000654909	MKL1	ENSG00000196588	40806285	41032706
22	40831503	40831558	ENSE00000880410	MKL1	ENSG00000196588	40806285	41032706
22	40948110	40948371	ENSE00001177531	MKL1	ENSG00000196588	40806285	41032706
22	40990678	40990739	ENSE00001177542	MKL1	ENSG00000196588	40806285	41032706
22	40806306	40807911	ENSE00001375185	MKL1	ENSG00000196588	40806285	41032706
22	41032482	41032706	ENSE00001428256	MKL1	ENSG00000196588	40806285	41032706
22	41032482	41032695	ENSE00001550524	MKL1	ENSG00000196588	40806285	41032706
22	40825355	40825771	ENSE00001552754	MKL1	ENSG00000196588	40806285	41032706
22	40806294	40807911	ENSE00001558745	MKL1	ENSG00000196588	40806285	41032706
22	40859225	40859422	ENSE00001561888	MKL1	ENSG00000196588	40806285	41032706
22	40859225	40859438	ENSE00001561985	MKL1	ENSG00000196588	40806285	41032706
22	40915468	40915616	ENSE00001613515	MKL1	ENSG00000196588	40806285	41032706
22	40929594	40929815	ENSE00001790880	MKL1	ENSG00000196588	40806285	41032706
22	40825610	40825771	ENSE00001796368	MKL1	ENSG00000196588	40806285	41032706
22	40806286	40807911	ENSE00001811391	MKL1	ENSG00000196588	40806285	41032706
22	41032482	41032691	ENSE00001866226	MKL1	ENSG00000196588	40806285	41032706
22	40813345	40813738	ENSE00001884707	MKL1	ENSG00000196588	40806285	41032706
22	40915589	40915616	ENSE00001900245	MKL1	ENSG00000196588	40806285	41032706
22	40807843	40807911	ENSE00001902740	MKL1	ENSG00000196588	40806285	41032706
22	41032482	41032689	ENSE00001929499	MKL1	ENSG00000196588	40806285	41032706
22	40806285	40807911	ENSE00001940997	MKL1	ENSG00000196588	40806285	41032706
22	40812980	40813050	ENSE00002219710	MKL1	ENSG00000196588	40806285	41032706
22	40827409	40827484	ENSE00003475794	MKL1	ENSG00000196588	40806285	41032706
22	40859225	40859290	ENSE00003607060	MKL1	ENSG00000196588	40806285	41032706
22	40812990	40813050	ENSE00003622403	MKL1	ENSG00000196588	40806285	41032706
22	40859225	40859290	ENSE00003642528	MKL1	ENSG00000196588	40806285	41032706
22	40812990	40813050	ENSE00003672504	MKL1	ENSG00000196588	40806285	41032706
22	40827409	40827484	ENSE00003678956	MKL1	ENSG00000196588	40806285	41032706
22	40859232	40859290	ENSE00003701435	MKL1	ENSG00000196588	40806285	41032706
3	158288983	158289180	ENSE00001415266	MLF1	ENSG00000178053	158288952	158325041
3	158322886	158323181	ENSE00001419041	MLF1	ENSG00000178053	158288952	158325041
3	158322886	158325041	ENSE00001818335	MLF1	ENSG00000178053	158288952	158325041
3	158289050	158289136	ENSE00001818344	MLF1	ENSG00000178053	158288952	158325041
3	158288999	158289136	ENSE00001819806	MLF1	ENSG00000178053	158288952	158325041
3	158306649	158306713	ENSE00001820247	MLF1	ENSG00000178053	158288952	158325041
3	158322886	158323190	ENSE00001828963	MLF1	ENSG00000178053	158288952	158325041
3	158315869	158315949	ENSE00001855499	MLF1	ENSG00000178053	158288952	158325041
3	158322886	158323188	ENSE00001862896	MLF1	ENSG00000178053	158288952	158325041
3	158288973	158289180	ENSE00001866242	MLF1	ENSG00000178053	158288952	158325041
3	158288983	158289136	ENSE00001871810	MLF1	ENSG00000178053	158288952	158325041
3	158322886	158324245	ENSE00001878627	MLF1	ENSG00000178053	158288952	158325041
3	158288980	158289180	ENSE00001879161	MLF1	ENSG00000178053	158288952	158325041
3	158322886	158323007	ENSE00001879505	MLF1	ENSG00000178053	158288952	158325041
3	158317803	158317964	ENSE00001887492	MLF1	ENSG00000178053	158288952	158325041
3	158311171	158311215	ENSE00001894439	MLF1	ENSG00000178053	158288952	158325041
3	158288962	158289180	ENSE00001904388	MLF1	ENSG00000178053	158288952	158325041
3	158288984	158289180	ENSE00001904922	MLF1	ENSG00000178053	158288952	158325041
3	158317803	158317948	ENSE00001938278	MLF1	ENSG00000178053	158288952	158325041
3	158291087	158291222	ENSE00001939414	MLF1	ENSG00000178053	158288952	158325041
3	158322886	158324249	ENSE00001941419	MLF1	ENSG00000178053	158288952	158325041
3	158322886	158323186	ENSE00001942673	MLF1	ENSG00000178053	158288952	158325041
3	158311171	158311210	ENSE00001952338	MLF1	ENSG00000178053	158288952	158325041
3	158322886	158322981	ENSE00001952477	MLF1	ENSG00000178053	158288952	158325041
3	158289043	158289136	ENSE00001956659	MLF1	ENSG00000178053	158288952	158325041
3	158289049	158289136	ENSE00002323375	MLF1	ENSG00000178053	158288952	158325041
3	158317803	158317962	ENSE00003460910	MLF1	ENSG00000178053	158288952	158325041
3	158314651	158314734	ENSE00003471769	MLF1	ENSG00000178053	158288952	158325041
3	158314651	158314734	ENSE00003474959	MLF1	ENSG00000178053	158288952	158325041
3	158310223	158310370	ENSE00003511123	MLF1	ENSG00000178053	158288952	158325041
3	158320596	158320728	ENSE00003517602	MLF1	ENSG00000178053	158288952	158325041
3	158288952	158289136	ENSE00003523934	MLF1	ENSG00000178053	158288952	158325041
3	158306641	158306713	ENSE00003529710	MLF1	ENSG00000178053	158288952	158325041
3	158315869	158315997	ENSE00003535581	MLF1	ENSG00000178053	158288952	158325041
3	158310223	158310370	ENSE00003538776	MLF1	ENSG00000178053	158288952	158325041
3	158306641	158306713	ENSE00003551355	MLF1	ENSG00000178053	158288952	158325041
3	158320596	158320728	ENSE00003554048	MLF1	ENSG00000178053	158288952	158325041
3	158300445	158300718	ENSE00003576918	MLF1	ENSG00000178053	158288952	158325041
3	158315869	158315997	ENSE00003577826	MLF1	ENSG00000178053	158288952	158325041
3	158317803	158317962	ENSE00003581985	MLF1	ENSG00000178053	158288952	158325041
3	158314651	158314734	ENSE00003598064	MLF1	ENSG00000178053	158288952	158325041
3	158317803	158317962	ENSE00003605923	MLF1	ENSG00000178053	158288952	158325041
